timestamp,velocity_mpm,flow_lpm,session_id,source_file
2026-07-09 13:29:59+00:00,-0.010377822580644331,-32.69014112902964,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:00+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:01+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:02+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:03+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:04+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:05+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:06+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:07+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:08+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:09+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:10+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:11+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:12+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:13+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:14+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:15+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:16+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:17+00:00,0.01038629032258155,32.716814516131876,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:18+00:00,0.011530645161291146,36.321532258067116,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:19+00:00,0.01209435483871082,38.09721774193908,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:20+00:00,0.011576612903226932,36.46633064516484,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:21+00:00,0.010913709677421321,34.37818548387716,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:22+00:00,0.01003064516129208,31.59653225807005,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:23+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:24+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:25+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:26+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:27+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:28+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:29+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:30+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:31+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:32+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:33+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:34+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:35+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:36+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:37+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:38+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:39+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:40+00:00,0.011292338709678261,35.57086693548652,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:41+00:00,0.012361693548388585,38.93933467742404,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:42+00:00,0.013669354838710924,43.05846774193941,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:43+00:00,0.014822177419356038,46.68985887097152,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:44+00:00,0.015802016129033335,49.77635080645501,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:45+00:00,0.015052016129033523,47.4138508064556,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:46+00:00,0.012690725806452642,39.97578629032583,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:47+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:48+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:49+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:50+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:51+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:52+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:53+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:54+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:55+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
2026-07-09 13:30:56+00:00,0.0,0.0,session-1783603749411-du6syw,filtertrack-samples2.csv
