sessionId,deviceAddress,filterId,index,timestamp,offsetMs,distanceCm
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,167,2026-07-14T12:15:32.358000Z,1784031332358,85.56
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,168,2026-07-14T12:15:32.494000Z,1784031332494,85.56
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,169,2026-07-14T12:15:32.584000Z,1784031332584,85.56
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,170,2026-07-14T12:15:32.674000Z,1784031332674,85.56
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,171,2026-07-14T12:15:32.767000Z,1784031332767,85.09
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,172,2026-07-14T12:15:32.921000Z,1784031332921,85.57
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,173,2026-07-14T12:15:32.988000Z,1784031332988,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,174,2026-07-14T12:15:33.078000Z,1784031333078,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,175,2026-07-14T12:15:33.168000Z,1784031333168,85.56
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,176,2026-07-14T12:15:33.266000Z,1784031333266,85.57
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,177,2026-07-14T12:15:33.394000Z,1784031333394,85.63
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,178,2026-07-14T12:15:33.483000Z,1784031333483,85.61
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,179,2026-07-14T12:15:33.575000Z,1784031333575,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,180,2026-07-14T12:15:33.665000Z,1784031333665,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,181,2026-07-14T12:15:33.764000Z,1784031333764,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,182,2026-07-14T12:15:33.921000Z,1784031333921,85.54
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,183,2026-07-14T12:15:33.987000Z,1784031333987,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,184,2026-07-14T12:15:34.134000Z,1784031334134,85.5
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,185,2026-07-14T12:15:34.161000Z,1784031334161,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,186,2026-07-14T12:15:34.313000Z,1784031334313,85.49
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,187,2026-07-14T12:15:34.388000Z,1784031334388,85.52
session-1784031314726-n0212a,24:EC:4A:C7:F5:3A,custom-11f9db6b38bd,188,2026-07-14T12:15:34.474000Z,1784031334474,85.05
